level_0,index,ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT,Species,Hcp,CID,Melting Point,log Hcp,MeltingPointPredicted,PredictedSolValues,ActualSolValues,PredictedHcpValues,ActualHcpValues,rfrMeltingPoint
2172,2150,A-3542,toluenesulphonamide,"InChI=1S/C7H9NO2S/c1-6-4-2-3-5-7(6)11(8,9)10/h2-5H,1H3,(H2,8,9,10)",YCMLQMDWSXFTIF-UHFFFAOYSA-N,Cc1ccccc1[S](N)(=O)=O,-1.5259868531,0.2517250967,2,G3,171.22099999999998,0.6424200000000001,42.55220000000001,11.0,2.0,1.0,4.0,1.0,60.0,1.0,0.0,0.0,1.0,60.16,65.89701182332136,3.3721948109608206,356.4582525456591,2-methylbenzenesulfonamide,21.0,6924.0,156.3,1.322219294733919,5.481096486077556,-1.5044272069391764,-1.5259868531,2.248152069376277,1.322219294733919,34.103493984712436
2186,2164,A-3562,boric acid,InChI=1S/BH3O3/c2-1(3)4/h2-4H,KGBXLFKZBHKPEV-UHFFFAOYSA-N,OB(O)O,-0.0992552152,0.0538698919912063,3,G5,61.83300000000001,-2.0518,12.4104,4.0,3.0,3.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,60.69,23.684517280895907,2.3237900077244498,8.0,boric acid,3800000.0,7628.0,170.9,6.579783596616809,114.56637776457985,0.0528001481482249,-0.0992552152,6.093394338530973,6.579783596616809,92.8376021789377
2194,2172,A-3582,3-methylbutanoic acid,"InChI=1S/C5H10O2/c1-4(2)3-5(6)7/h4H,3H2,1-2H3,(H,6,7)",GWYFCOCPABKNJV-UHFFFAOYSA-N,CC(C)CC(O)=O,-0.3279248515,0.03583757425,2,G3,102.13299999999998,1.1171,27.090799999999987,7.0,1.0,1.0,2.0,2.0,42.0,0.0,0.0,0.0,0.0,37.3,43.15477533765576,3.126006652390634,66.48040587771368,3-methylbutanoic acid,11.0,10430.0,-29.3,1.041392685158225,-52.55103285906798,-0.4487950154263084,-0.3279248515,1.0881946126813378,1.041392685158225,-46.10772432822877
2207,2185,A-3612,methyl 2-chloroacetate,"InChI=1S/C3H5ClO2/c1-6-3(5)2-4/h2H2,1H3",QABLOFMHHSOFRJ-UHFFFAOYSA-N,COC(=O)CCl,-0.372767961,0.0,1,G1,108.52400000000002,0.3981999999999999,22.736,6.0,2.0,0.0,3.0,1.0,36.0,0.0,0.0,0.0,0.0,26.3,41.04746881305508,2.9881608821342693,46.75488750216347,methyl chloroethanoate,0.041,7295.0,-32.1,-1.3872161432802643,-128.10364374595747,-0.2223065212225001,-0.372767961,-1.2333345283597887,-1.3872161432802643,-129.3643156711848
2210,2188,A-3615,"benzene-1,2-diol","InChI=1S/C6H6O2/c7-5-3-1-2-4-6(5)8/h1-4,7-8H",YCIMNLLNPGFGHC-UHFFFAOYSA-N,Oc1ccccc1O,0.6123418909,0.05611815265,2,G3,110.11199999999998,1.0978,29.771599999999992,8.0,2.0,2.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,40.46,47.01987062388899,3.134861511345448,162.63833891467198,"1,2-dihydroxybenzene",8200.0,289.0,105.0,3.9138138523837163,0.4594903056926979,0.1444594657842048,0.6123418909,4.217608257804256,3.913813852383716,29.3088203473329
2257,2233,A-3700,"3,5-dimethylaniline","InChI=1S/C8H11N/c1-6-3-7(2)5-8(9)4-6/h3-5H,9H2,1-2H3",MKARNSWMMBGSHX-UHFFFAOYSA-N,Cc1cc(C)cc(N)c1,-1.4022004623,0.0,1,G1,121.183,1.88564,40.32840000000001,9.0,1.0,1.0,1.0,0.0,48.0,1.0,0.0,0.0,1.0,26.02,55.50117804530289,3.165670309917317,165.32984016148868,"3,5-dimethylbenzenamine",3.9,7949.0,9.8,0.5910646070264991,-22.889197721704832,-1.3193807373597308,-1.4022004623,0.6075122832107782,0.5910646070264991,-25.758114801487384
2263,2239,A-3712,"4-amino-N-tert-butyl-5-oxo-3-(propan-2-yl)-4,5-dihydro-1H-1,2,4-triazole-1-carboxamide","InChI=1S/C10H19N5O2/c1-6(2)7-13-15(9(17)14(7)11)8(16)12-10(3,4)5/h6H,11H2,1-5H3,(H,12,16)",ORFPWVRKFLOQHK-UHFFFAOYSA-N,CC(C)C1=NN(C(=O)NC(C)(C)C)C(=O)N1N,-1.7188473974,0.0088618323233733,3,G5,241.295,0.2382000000000007,64.40910000000002,17.0,6.0,2.0,7.0,1.0,96.0,1.0,0.0,0.0,1.0,94.94,99.5707260601158,3.1237094952308486,477.86618958429005,amicarbazone,15000000.0,153920.0,137.5,7.1760912590556805,199.92123992953967,-1.816311017839483,-1.7188473974,7.088407096834041,7.1760912590556805,201.12008784425402
2264,2240,A-3713,4-(4-hydroxyphenyl)butan-2-one,"InChI=1S/C10H12O2/c1-8(11)2-3-9-4-6-10(12)7-5-9/h4-7,12H,2-3H2,1H3",NJGBTKGETPDVIK-UHFFFAOYSA-N,CC(=O)CCc1ccc(O)cc1,-1.5520409413,0.0,1,G1,164.204,1.9138,47.10880000000003,12.0,2.0,1.0,2.0,3.0,64.0,1.0,0.0,0.0,1.0,37.3,71.84692742932317,2.529889074289453,261.6719978261822,4-(4-hydroxyphenyl)-2-butanone,18000.0,21648.0,82.5,4.255272505103306,100.01286096697137,-1.7718501147324464,-1.5520409413,3.1245217210759417,4.255272505103306,72.98582940337312
2266,2242,A-3716,"4-amino-3,6-dichloropyridine-2-carboxylic acid","InChI=1S/C6H4Cl2N2O2/c7-3-1-2(9)4(8)5(10-3)6(11)12/h1H,(H2,9,10)(H,11,12)",NIXXQNOQHKNPEJ-UHFFFAOYSA-N,Nc1cc(Cl)nc(C(O)=O)c1Cl,-0.0042500518,0.00729099995,2,G3,207.016,1.6688,45.6287,12.0,3.0,2.0,6.0,1.0,64.0,1.0,0.0,0.0,1.0,76.21000000000001,77.91817221785593,3.3738590108748694,340.5651246505103,aminopyralid,5800000.0,213012.0,163.5,6.763427993562937,116.52610869278723,-0.874259455886008,-0.0042500518,6.318939765549312,6.763427993562937,138.00546440074086
2270,2246,A-3725,"2,4-dichlorophenol","InChI=1S/C6H4Cl2O/c7-4-1-2-6(9)5(8)3-4/h1-3,9H",HFZWRUODUSTPEG-UHFFFAOYSA-N,Oc1ccc(Cl)cc1Cl,-1.5589830837,0.0184917830999999,2,G3,163.003,2.699,38.12680000000001,9.0,1.0,1.0,3.0,0.0,48.0,1.0,0.0,0.0,1.0,20.23,62.83216932545633,3.171678030440915,222.2978870500104,"2,4-dichlorophenol",3.4,8449.0,45.0,0.531478917042255,-18.36472990907493,-1.512160721457779,-1.5589830837,0.5154896025621746,0.531478917042255,-20.792506564231363
2277,2253,A-3741,heptan-2-one,"InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3",CATSNJVOTSVZJV-UHFFFAOYSA-N,CCCCCC(C)=O,-1.4333383705,0.012272471566661,3,G5,114.188,2.1557000000000004,34.822999999999986,8.0,1.0,0.0,1.0,4.0,48.0,0.0,0.0,0.0,0.0,17.07,51.09042581425296,2.822354554248032,66.78707744334402,2-heptanone,0.059,8051.0,-35.0,-1.2291479883578558,-79.6162078132284,-1.5338379729369402,-1.4333383705,-1.2585509648161717,-1.2291479883578558,-76.43579695908643
2279,2255,A-3744,"hexahydro-2-benzofuran-1,3-dione","InChI=1S/C8H10O3/c9-7-5-3-1-2-4-6(5)8(10)11-7/h5-6H,1-4H2",MUTGBJKUEZFXGO-UHFFFAOYSA-N,O=C1OC(=O)C2CCCCC12,-1.5647364969,0.0,1,G1,154.165,0.8761999999999999,36.547,11.0,3.0,0.0,3.0,0.0,60.0,0.0,2.0,2.0,2.0,43.370000000000005,64.71877295114176,2.194698933936096,187.3827102814694,"hexahydro-1,3-isobenzofurandione",0.47,85689.0,32.0,-0.32790214206428253,-45.513962374247484,-1.32910488398725,-1.5647364969,0.764650269667765,-0.3279021420642825,-20.352384694270878
2281,2257,A-3749,N-butylbutan-1-amine,"InChI=1S/C8H19N/c1-3-5-7-9-8-6-4-2/h9H,3-8H2,1-2H3",JQVDAXLFBXTEQA-UHFFFAOYSA-N,CCCCNCCCC,-1.5039654481,0.0386916965789481,3,G5,129.247,2.1762,42.68570000000001,9.0,1.0,1.0,1.0,6.0,56.0,0.0,0.0,0.0,0.0,12.03,58.84370801221385,2.595082706793886,37.83229392178728,dibutylamine,1.0,8148.0,-62.0,0.0,-37.55479412771662,-1.9113370282415416,-1.5039654481,-0.3915060060262247,0.0,-33.3408973068656
2293,2269,A-3773,"4-methylbenzene-1,3-diamine","InChI=1S/C7H10N2/c1-5-2-3-6(8)4-7(5)9/h2-4H,8-9H2,1H3",VOZKAJLKRJDJLL-UHFFFAOYSA-N,Cc1ccc(N)cc1N,-0.5071845321,0.0,1,G1,122.17100000000002,1.15942,40.0038,9.0,2.0,2.0,2.0,0.0,48.0,1.0,0.0,0.0,1.0,52.04,54.476126627918994,3.171678030440915,218.15617759993404,"4-methyl-1,3-benzenediamine",10000.0,7261.0,99.0,4.0,49.07170779023387,-0.5556762477491257,-0.5071845321,4.0371135571023125,4.0,52.24101892453704
2294,2270,A-3774,diaminotoluene,"InChI=1S/C7H10N2/c1-5-4-6(8)2-3-7(5)9/h2-4H,8-9H2,1H3",OBCSAIDCZQSFQH-UHFFFAOYSA-N,Cc1cc(N)ccc1N,-0.5071845321,0.0763050816,2,G3,122.171,1.15942,40.0038,9.0,2.0,2.0,2.0,0.0,48.0,1.0,0.0,0.0,1.0,52.04,54.476126627919,3.171678030440916,218.15617759993404,"2-methyl-1,4-benzenediamine",13000.0,7252.0,64.0,4.113943352306836,52.702614313308636,-0.5556762477491257,-0.5071845321,4.074035468702816,4.113943352306836,53.417568560479396
2312,2288,A-3807,N-propylpropan-1-amine,"InChI=1S/C6H15N/c1-3-5-7-6-4-2/h7H,3-6H2,1-2H3",WEHWNAOGRSTTBQ-UHFFFAOYSA-N,CCCNCCC,-0.461082427,0.1119412135,2,G3,101.193,1.396,33.45169999999999,7.0,1.0,1.0,1.0,4.0,44.0,0.0,0.0,0.0,0.0,12.03,46.11382378342063,2.447472887876344,23.36099039894992,dipropylamine,0.19,8902.0,-63.0,-0.7212463990471709,-103.26377330478833,-0.4197354295674185,-0.461082427,-0.7225432540501555,-0.7212463990471709,-104.9990417052236
2313,2289,A-3808,aniline,"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2",PAYRUJLWNCNPSJ-UHFFFAOYSA-N,Nc1ccccc1,-0.4250168953,0.0061172282499999,2,G3,93.129,1.2688,30.8544,7.0,1.0,1.0,1.0,0.0,36.0,1.0,0.0,0.0,1.0,26.02,42.77129381650968,3.0214653097240864,134.10736969541455,aminobenzene,5.2,6115.0,-6.0,0.7160033436347991,-58.942095545213,-0.1725343990637373,-0.4250168953,0.9432667186282696,0.7160033436347991,-62.04408753904608
2330,2306,A-3842,4-fluoroaniline,"InChI=1S/C6H6FN/c7-5-1-3-6(8)4-2-5/h1-4H,8H2",KRZCOLNOCZKSDF-UHFFFAOYSA-N,Nc1ccc(F)cc1,-0.5272743845000001,0.0,1,G1,111.119,1.4079,30.8124,8.0,1.0,1.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,26.02,46.93682921943592,3.0324555320336755,147.38833891467198,4-fluoroaniline,1.6,9731.0,-0.8,0.2041199826559248,-71.06433359517531,-0.4771197792735615,-0.5272743845000001,0.4325851461993876,0.2041199826559248,-65.83886881846216
2338,2314,A-3858,"2,2,4-trimethylpentane-1,3-diol","InChI=1S/C8H18O2/c1-6(2)7(10)8(3,4)5-9/h6-7,9-10H,5H2,1-4H3",JCTXKRPTIMZBJT-UHFFFAOYSA-N,CC(C)C(O)C(C)(C)CO,-0.6667259261999999,0.1097870369,2,G3,146.23,1.0218,41.7116,10.0,2.0,2.0,2.0,3.0,62.0,0.0,0.0,0.0,0.0,40.46,62.88231333299781,4.034118241181464,97.43071362054202,"2,2,4-trimethyl-1,3-pentanediol",14.0,8946.0,51.5,1.1461280356782377,-35.3332241445318,-0.6547214887687334,-0.6667259261999999,2.170612305532873,1.1461280356782375,-3.178928530852398
2340,2316,A-3866,cyclopentanone,InChI=1S/C5H8O/c6-5-3-1-2-4-5/h1-4H2,BGTOWKSIORTVQH-UHFFFAOYSA-N,O=C1CCCC1,0.5536775573,0.0,1,G1,84.11800000000001,1.1295,23.47499999999999,6.0,1.0,0.0,1.0,0.0,34.0,0.0,1.0,1.0,1.0,17.07,37.35471043193051,2.3673518510178746,58.33869642763737,cyclopentanone,0.82,8452.0,-51.3,-0.08618614761628333,-124.60066045028447,0.3874248902964903,0.5536775573,-0.0882314164155691,-0.0861861476162833,-117.85463800916031
2343,2319,A-3869,methyl formate,"InChI=1S/C2H4O2/c1-4-2-3/h2H,1H3",TZIHFWKZFHZASV-UHFFFAOYSA-N,COC=O,0.6985937788,0.0576967093499999,2,G3,60.05200000000001,-0.2108000000000001,13.073,4.0,2.0,0.0,2.0,1.0,24.0,0.0,0.0,0.0,0.0,26.3,24.379260471776803,2.2968352619191386,18.0,methyl methanoate,0.041,7865.0,-99.0,-1.3872161432802643,-171.99620641724977,0.7318884690632166,0.6985937788,-1.0920338690051012,-1.3872161432802643,-163.9540084484499
2362,2338,A-3895,"2,5-dimethylphenol","InChI=1S/C8H10O/c1-6-3-4-7(2)8(9)5-6/h3-5,9H,1-2H3",NKTOLZVEWDHZMU-UHFFFAOYSA-N,Cc1ccc(C)c(O)c1,-1.5375827569,0.0234720161499999,2,G3,122.167,2.00904,37.5808,9.0,1.0,1.0,1.0,0.0,48.0,1.0,0.0,0.0,1.0,20.23,54.95552110048619,3.171678030440916,215.80766205433727,"1-hydroxy-2,5-dimethylbenzene",7.5,7267.0,74.8,0.8750612633916999,-8.292920935859069,-1.3310356281321951,-1.5375827569,0.9894821834077616,0.8750612633916999,-13.108814728079002
2364,2340,A-3897,"1,1,2-trichloroethane","InChI=1S/C2H3Cl3/c3-1-2(4)5/h2H,1H2",UBOXGVDOUJQMTN-UHFFFAOYSA-N,ClCC(Cl)Cl,-1.5811040628,0.0506520313999999,2,G3,133.405,2.0289,26.213999999999995,5.0,0.0,0.0,3.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,46.013991822871176,2.5395388613593908,18.854752972273342,"1,1,2-trichloroethane",0.011,6574.0,-36.6,-1.9586073148417746,-96.80727483856647,-1.725302311566914,-1.5811040628,-2.095422856827413,-1.9586073148417744,-95.25937362419894
2377,2353,A-3919,2-(propan-2-yloxy)propane,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,CC(C)OC(C)C,-1.5165927583,0.2737113244761562,4,G5,102.177,1.8198,31.35699999999997,7.0,1.0,0.0,1.0,2.0,44.0,0.0,0.0,0.0,0.0,9.23,45.677506829319455,2.9532231745612925,33.44467835888275,diisopropyl ether,0.0039,7914.0,-86.8,-2.4089353929735005,-113.80034083514138,-1.3660329698039688,-1.5165927583,-2.2837677399092398,-2.4089353929735005,-115.98003800225423
2378,2354,A-3921,2-bromopropane,"InChI=1S/C3H7Br/c1-3(2)4/h3H,1-2H3",NAMYKGVDVNBCFQ-UHFFFAOYSA-N,CC(C)Br,-1.598518701,0.0184806076059304,3,G5,122.993,1.7897,24.06299999999999,4.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,35.33668286226413,2.3237900077244498,8.0,2-bromopropane,0.00084,6358.0,-89.0,-3.075720713938118,-131.69163002148426,-1.555991825224727,-1.598518701,-3.0687689924755834,-3.075720713938118,-133.2123885513543
2379,2355,A-3922,4-methylbenzene-1-sulfonamide,"InChI=1S/C7H9NO2S/c1-6-2-4-7(5-3-6)11(8,9)10/h2-5H,1H3,(H2,8,9,10)",LMYRWZFENFIFIT-UHFFFAOYSA-N,Cc1ccc(cc1)[S](N)(=O)=O,-1.7421953353,0.0,1,G1,171.22099999999998,0.6424200000000001,42.55220000000001,11.0,2.0,1.0,4.0,1.0,60.0,1.0,0.0,0.0,1.0,60.16,65.89701182332136,3.2015159310664942,339.20825254565904,4-methylbenzenesulfonamide,21.0,6269.0,138.5,1.322219294733919,14.338930402005936,-1.5489134011796843,-1.7421953353,2.14405742578567,1.322219294733919,32.608977894852934
2380,2356,A-3924,(ethylsulfanyl)ethane,"InChI=1S/C4H10S/c1-3-5-4-2/h3-4H2,1-2H3",LJSQFQKUNVCTIA-UHFFFAOYSA-N,CCSCC,-1.4680248268,0.0640124133999999,2,G3,90.191,1.7594,28.672999999999988,5.0,1.0,0.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,37.95718739638461,2.19060968716425,11.119415478763749,diethyl sulfide,0.0035,9609.0,-103.9,-2.455931955649724,-117.28770523778473,-1.6804079847581102,-1.4680248268,-2.560031239086725,-2.455931955649724,-111.90380731988664
2382,2358,A-3929,1-[2-(2-butoxyethoxy)ethoxy]butane,"InChI=1S/C12H26O3/c1-3-5-7-13-9-11-15-12-10-14-8-6-4-2/h3-12H2,1-2H3",KZVBBTZJMSWGTK-UHFFFAOYSA-N,CCCCOCCOCCOCCCC,-1.862006084,0.1809422743431963,3,G5,218.337,2.636400000000001,62.27300000000006,15.0,3.0,0.0,3.0,12.0,92.0,0.0,0.0,0.0,0.0,27.69,94.09424997471288,2.8079257388805243,95.04035409497882,"1,1'-[oxybis(2,1-ethanediyloxy)]bisbutane",3.5,8210.0,-60.0,0.5440680443502756,-5.5490328078504225,-1.958296794361309,-1.862006084,0.791065223205764,0.5440680443502756,6.266681580125328
2384,2360,A-3932,2-methoxy-5-methylaniline,"InChI=1S/C8H11NO/c1-6-3-4-8(10-2)7(9)5-6/h3-5H,9H2,1-2H3",WXWCDTXEKCVRRO-UHFFFAOYSA-N,COc1ccc(C)cc1N,-1.6601758755,0.0,1,G1,137.18199999999996,1.58582,42.14340000000001,10.0,2.0,1.0,2.0,1.0,54.0,1.0,0.0,0.0,1.0,35.25,60.61472327480977,3.06998271499884,232.6992424462252,$p$-cresidine,80.0,8445.0,53.0,1.9030899869919433,29.48864203850426,-1.2517277728685294,-1.6601758755,1.927378578290841,1.9030899869919435,13.528930861163742
2386,2362,A-3934,4-chloroaniline,"InChI=1S/C6H6ClN/c7-5-1-3-6(8)4-2-5/h1-4H,8H2",QSNSCYSYFYORTR-UHFFFAOYSA-N,Nc1ccc(Cl)cc1,-1.628640918,0.0659723309600253,4,G5,127.574,1.9222,35.86440000000002,8.0,1.0,1.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,26.02,53.07456004339135,3.0324555320336755,147.38833891467198,1-amino-4-chlorobenzene,3.2,7812.0,72.5,0.5051499783199059,-16.34991687524619,-1.4805065094074756,-1.628640918,0.813033163486684,0.5051499783199059,-12.607855425347903
2389,2365,A-3939,chlorodifluoromethane,InChI=1S/CHClF2/c2-1(3)4/h1H,VOPWNXZWBYDODV-UHFFFAOYSA-N,FC(F)Cl,-1.4597341592,0.0173329204,2,G3,86.468,1.4478,11.857,4.0,0.0,0.0,3.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,27.37358806056369,2.3237900077244498,10.75488750216347,chlorodifluoromethane,0.00034,6372.0,-157.4,-3.4685210829577446,-149.8944206162138,-1.4422762868949974,-1.4597341592,-3.789011071084732,-3.4685210829577446,-160.8223505153335
2391,2367,A-3943,"but-2-yne-1,4-diol","InChI=1S/C4H6O2/c5-3-1-2-4-6/h5-6H,3-4H2",DLDJFQGPPSQZKI-UHFFFAOYSA-N,OCC#CCO,1.5363390032,0.4493883381175167,3,G5,86.08999999999999,-1.0256,21.947599999999994,6.0,2.0,2.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,40.46,36.42177026727067,2.8986676180251862,59.35260810785708,"2-butyne-1,4-diol",2000.0,8066.0,50.0,3.301029995663981,-56.92260271155098,0.5489326738024998,1.5363390032,3.273161533484407,3.301029995663981,-17.35765822300091
2395,2371,A-3954,isopropenyl acetate,"InChI=1S/C5H8O2/c1-4(2)7-5(3)6/h1H2,2-3H3",HETCEOQFVDFGSY-UHFFFAOYSA-N,CC(=C)OC(C)=O,-0.5277513782,0.0,1,G1,100.117,1.0831,26.57999999999999,7.0,2.0,0.0,2.0,1.0,40.0,0.0,0.0,0.0,0.0,26.3,42.78448378278237,3.318019590380522,82.25327665163482,"1-propen-2-ol, acetate",0.0055,7916.0,-92.9,-2.259637310505756,-149.55461471260543,-0.5199252182569524,-0.5277513782,-1.86832600191016,-2.259637310505756,-137.40576047133234
2404,2380,A-3975,pivalic acid,"InChI=1S/C5H10O2/c1-5(2,3)4(6)7/h1-3H3,(H,6,7)",IUGYQRQAERSCNH-UHFFFAOYSA-N,CC(C)(C)C(O)=O,-0.5635618856,0.0545690571999999,2,G3,102.13299999999998,1.1171,27.090799999999987,7.0,1.0,1.0,2.0,0.0,42.0,0.0,0.0,0.0,0.0,37.3,43.15477533765576,3.7911184170869663,78.57116899294724,"2,2-dimethylpropanoic acid",3.5,6417.0,35.0,0.5440680443502756,-58.74492476128816,-0.4324664227550167,-0.5635618856,0.9429521019163014,0.5440680443502756,-51.40497169747953
2410,2386,A-3986,"2-bromo-2-nitropropane-1,3-diol","InChI=1S/C3H6BrNO4/c4-3(1-6,2-7)5(8)9/h6-7H,1-2H2",LVDKZNITIUWNER-UHFFFAOYSA-N,OCC(Br)(CO)[N+]([O-])=O,0.1271308568,0.0299312757092958,4,G5,199.988,-0.6611,32.824,9.0,4.0,2.0,6.0,3.0,54.0,0.0,0.0,0.0,0.0,83.6,59.57812608915594,4.090340515801205,112.38037532843026,bronopol,760000.0,2450.0,131.5,5.880813592280791,83.01827625765567,-0.3774726404838834,0.1271308568,6.538107769284139,5.880813592280791,124.63661540290865
2412,2388,A-3988,2-methyl-1H-imidazole,"InChI=1S/C4H6N2/c1-4-5-2-3-6-4/h2-3H,1H3,(H,5,6)",LXBGSDVWAMZHDD-UHFFFAOYSA-N,Cc1[nH]ccn1,0.5121363664999999,0.0,1,G1,82.10600000000001,0.7181199999999999,23.3247,6.0,1.0,1.0,2.0,0.0,32.0,1.0,0.0,0.0,1.0,28.68,36.22515363585439,3.049648321313926,109.10850553448522,2-methyl-1H-imidazole,2.2,12749.0,144.0,0.3424226808222062,-109.24075908991385,0.7896704804842918,0.5121363664999999,1.3512763884120271,0.3424226808222062,-88.46301660917729
2417,2393,A-3996,4-methylpent-3-en-2-one,"InChI=1S/C6H10O/c1-5(2)4-6(3)7/h4H,1-3H3",SHOJXDKTYKFBRD-UHFFFAOYSA-N,CC(C)=CC(C)=O,-0.560826234,0.0149131169999999,2,G3,98.145,1.5416,30.111999999999988,7.0,1.0,0.0,1.0,1.0,40.0,0.0,0.0,0.0,0.0,17.07,44.035880667672096,3.679228031962392,96.7476472676892,4-methyl-3-penten-2-one,0.27,8858.0,-59.0,-0.5686362358410126,-94.31431559990472,-0.6638212141796919,-0.560826234,-0.6748578016605445,-0.5686362358410126,-93.47956459463367
2420,2396,A-3999,4-chlorophenol,"InChI=1S/C6H5ClO/c7-5-1-3-6(8)4-2-5/h1-4,8H",WXNZTHHGJRFXKQ-UHFFFAOYSA-N,Oc1ccc(Cl)cc1,-0.6876597172,0.0227735028480295,5,G5,128.558,2.0456,33.1168,8.0,1.0,1.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,20.23,52.52890309857465,3.0324555320336755,147.38833891467198,4-hydroxychlorobenzene,1400.0,4684.0,42.7,3.1461280356782377,29.25619461021477,-0.7755124774765914,-0.6876597172,1.9001354800141508,3.1461280356782377,-6.849234104415831
2421,2397,A-4000,methacrylonitrile,"InChI=1S/C4H5N/c1-4(2)3-5/h1H2,2H3",GYCMBHHDWRMZGG-UHFFFAOYSA-N,CC(=C)C#N,-0.4067085165999999,0.024286982888185,4,G5,67.09100000000001,1.08608,20.426999999999992,5.0,1.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,23.79,31.537054020303835,3.348800763644439,76.13896548741764,2-methyl-2-propene nitrile,0.054,31368.0,-35.8,-1.2676062401770314,-122.90165869480661,-0.2984584742055536,-0.4067085165999999,-1.0460188785054918,-1.2676062401770314,-120.27547011206552
2422,2398,A-4001,2-methylphenol,"InChI=1S/C7H8O/c1-6-4-2-3-5-7(6)8/h2-5,8H,1H3",QWVGKYWNOKOFNN-UHFFFAOYSA-N,Cc1ccccc1O,-0.6190130172999999,0.00851666965,2,G3,108.14,1.70062,32.843799999999995,8.0,1.0,1.0,1.0,0.0,42.0,1.0,0.0,0.0,1.0,20.23,48.59057898608958,3.134861511345448,160.49662946459569,1-hydroxy-2-methylbenzene,4.2,335.0,29.8,0.6232492903979004,-53.9499692580078,-0.660130561435842,-0.6190130172999999,0.8967865800155472,0.6232492903979004,-43.548917115317494
2426,2402,A-4017,2-phenoxyethan-1-ol,"InChI=1S/C8H10O2/c9-6-7-10-8-4-2-1-3-5-8/h1-5,9H,6-7H2",QCDWFXQBSFUVSP-UHFFFAOYSA-N,OCCOc1ccccc1,-0.742461176,0.0190644000262581,4,G5,138.16599999999997,1.0577,39.02280000000002,10.0,2.0,1.0,2.0,3.0,54.0,1.0,0.0,0.0,1.0,29.46,60.06906632999306,2.4265223465879537,171.872282370036,2-phenoxyethanol,200.0,31236.0,14.0,2.301029995663981,4.571550080405648,-0.7887256483712939,-0.742461176,2.066922234598901,2.301029995663981,-0.993095745749195
2434,2410,A-4030,"4-methyl-1,3-dioxolan-2-one","InChI=1S/C4H6O3/c1-3-2-6-4(5)7-3/h3H,2H2,1H3",RUOJZAUFBMNUDX-UHFFFAOYSA-N,CC1COC(=O)O1,0.371232292,0.06858659655,2,G3,102.08899999999998,0.5417000000000001,21.89499999999999,7.0,3.0,0.0,3.0,0.0,40.0,0.0,1.0,1.0,1.0,35.53,41.21685877654767,2.39706714269016,88.93569696954752,"4-methyl-1,3-dioxolan-2-one",290.0,7924.0,-48.8,2.4623979978989556,-35.91316365220753,0.3266169148115833,0.371232292,1.777163936759425,2.462397997898956,-55.920912987399056
2443,2419,A-4044,pentan-2-ol,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",JYVLIDXNZAXMDK-UHFFFAOYSA-N,CCCC(C)O,-0.2541408245,0.02087958775,2,G3,88.14999999999999,1.1673,26.58879999999999,6.0,1.0,1.0,1.0,2.0,38.0,0.0,0.0,0.0,0.0,20.23,38.99325323761199,2.6272148478988635,25.11941547876375,2-pentanol,0.67,22386.0,-73.0,-0.17392519729917352,-94.30107478157386,-0.3121946925091986,-0.2541408245,-0.3201384755041524,-0.1739251972991735,-96.5818854082707
2445,2421,A-4047,3-methylphenol,"InChI=1S/C7H8O/c1-6-3-2-4-7(8)5-6/h2-5,8H,1H3",RLSSMJSEOOYNOY-UHFFFAOYSA-N,Cc1cccc(O)c1,-0.662918503,0.0075210024999999,2,G3,108.14,1.7006199999999998,32.843799999999995,8.0,1.0,1.0,1.0,0.0,42.0,1.0,0.0,0.0,1.0,20.23,48.59057898608958,3.077660437970554,164.24662946459569,1-hydroxy-3-methylbenzene,7.9,342.0,11.8,0.8976270912904415,-43.407914443015535,-0.6643646736089421,-0.662918503,0.9036526600970648,0.8976270912904415,-43.15665623258679
